Name	taxID	speciesTaxID	assembly_level	seq_rel_date	asm_name	FileName	DownLoadDate	NumberTotalContigs	NumberKeptContigs	NumberRemovedContigs
Streptococcus pneumoniae strain_NCTC7465	1313	1313	COMPLETE	2015/03/22	NCTC7465	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_NCTC7465_NCTC7465.fna.gz	2019-05-20T19:09:02.471520+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_SP49	1313	1313	COMPLETE	2016/12/09	ASM189604v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_SP49_ASM189604v1.fna.gz	2019-05-20T19:09:04.941192+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_SP61	1313	1313	COMPLETE	2016/12/09	ASM189606v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_SP61_ASM189606v1.fna.gz	2019-05-20T19:09:07.414487+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_SP64	1313	1313	COMPLETE	2016/12/09	ASM189608v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_SP64_ASM189608v1.fna.gz	2019-05-20T19:09:09.765617+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_SWU02	1313	1313	COMPLETE	2016/12/13	ASM190245v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_SWU02_ASM190245v1.fna.gz	2019-05-20T19:09:12.121038+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_KK0981	1313	1313	COMPLETE	2017/01/24	ASM235799v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_KK0981_ASM235799v1.fna.gz	2019-05-20T19:09:14.890065+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_19F	1313	1313	COMPLETE	2017/12/07	ASM281353v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_19F_ASM281353v1.fna.gz	2019-05-20T19:09:17.607331+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_11A	1313	1313	COMPLETE	2017/12/07	ASM281395v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_11A_ASM281395v1.fna.gz	2019-05-20T19:09:20.065852+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_Xen35	1313	1313	COMPLETE	2017/12/17	ASM284354v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_Xen35_ASM284354v1.fna.gz	2019-05-20T19:09:22.645490+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_335	1313	1313	COMPLETE	2018/02/15	ASM294757v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_335_ASM294757v1.fna.gz	2019-05-20T19:09:25.352343+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_D39V	1313	1313	COMPLETE	2018/03/15	ASM300349v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_D39V_ASM300349v1.fna.gz	2019-05-20T19:09:28.188197+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_M23734	1313	1313	COMPLETE	2018/08/01	ASM335152v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_M23734_ASM335152v1.fna.gz	2019-05-20T19:09:30.650564+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_M16808	1313	1313	COMPLETE	2018/08/01	ASM335164v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_M16808_ASM335164v1.fna.gz	2019-05-20T19:09:33.116700+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_M26365	1313	1313	COMPLETE	2018/08/01	ASM335170v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_M26365_ASM335170v1.fna.gz	2019-05-20T19:09:35.687201+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_M26368	1313	1313	COMPLETE	2018/08/01	ASM335172v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_M26368_ASM335172v1.fna.gz	2019-05-20T19:09:38.403010+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_SPN XDR SMC1710-32	1313	1313	COMPLETE	2018/08/03	ASM335482v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_SPN XDR SMC1710-32_ASM335482v1.fna.gz	2019-05-20T19:09:40.880317+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_MDRSPN001	1313	1313	COMPLETE	2017/10/05	ASM360993v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_MDRSPN001_ASM360993v1.fna.gz	2019-05-20T19:09:43.340283+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_ATCC 49619	1313	1313	COMPLETE	2018/10/13	ASM396648v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_ATCC 49619_ASM396648v1.fna.gz	2019-05-20T19:09:46.617478+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_HU-OH	1313	1313	COMPLETE	2018/10/13	ASM396650v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_HU-OH_ASM396650v1.fna.gz	2019-05-20T19:09:49.863888+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_NU83127	1313	1313	COMPLETE	2018/10/13	ASM396652v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_NU83127_ASM396652v1.fna.gz	2019-05-20T19:09:52.861254+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_ASP0581	1313	1313	COMPLETE	2018/12/04	ASM396715v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_ASP0581_ASM396715v1.fna.gz	2019-05-20T19:09:56.162694+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_HKU1-14	1313	1313	COMPLETE	2019/01/07	ASM399491v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_HKU1-14_ASM399491v1.fna.gz	2019-05-20T19:09:59.230137+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_EF3030	1313	1313	COMPLETE	2019/02/22	ASM429125v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_EF3030_ASM429125v1.fna.gz	2019-05-20T19:10:02.195748+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_521	1313	1313	COMPLETE	2019/03/07	ASM433193v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_521_ASM433193v1.fna.gz	2019-05-20T19:10:05.337975+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_NCTC7466	1313	1313	COMPLETE	2018/06/17	43721_E02	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_NCTC7466_43721_E02.fna.gz	2019-05-20T19:10:08.297883+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_NCTC13276	1313	1313	COMPLETE	2018/06/17	42731_F01	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_NCTC13276_42731_F01.fna.gz	2019-05-20T19:10:11.259589+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_NCTC11902	1313	1313	COMPLETE	2018/06/17	46514_B03	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_NCTC11902_46514_B03.fna.gz	2019-05-20T19:10:14.338442+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_4041STDY6836167	1313	1313	COMPLETE	2018/06/17	55312_D02	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_4041STDY6836167_55312_D02.fna.gz	2019-05-20T19:10:16.827050+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_4041STDY6836169	1313	1313	COMPLETE	2018/06/18	55312_E02	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_4041STDY6836169_55312_E02.fna.gz	2019-05-20T19:10:19.180778+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_4041STDY6836170	1313	1313	COMPLETE	2018/06/17	55312_F02	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_4041STDY6836170_55312_F02.fna.gz	2019-05-20T19:10:21.853183+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_4041STDY6583227	1313	1313	COMPLETE	2018/06/17	49768_F01	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_4041STDY6583227_49768_F01.fna.gz	2019-05-20T19:10:24.484070+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_4041STDY6836166	1313	1313	COMPLETE	2018/06/17	55312_C02	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_4041STDY6836166_55312_C02.fna.gz	2019-05-20T19:10:26.841316+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_4496	1313	1313	COMPLETE	2018/12/19	4496	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_4496_4496.fna.gz	2019-05-20T19:10:29.524123+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_947	1313	1313	COMPLETE	2018/12/19	947	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_947_947.fna.gz	2019-05-20T19:10:31.986306+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_180-2	1313	1313	COMPLETE	2018/12/19	180-2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_180-2_180-2.fna.gz	2019-05-20T19:10:34.714564+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_180-15	1313	1313	COMPLETE	2018/12/19	180-15	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_180-15_180-15.fna.gz	2019-05-20T19:10:37.190479+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_NCTC12977	1313	1313	COMPLETE	2018/12/20	43058_B01	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_NCTC12977_43058_B01.fna.gz	2019-05-20T19:10:39.894465+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_2245STDY5699475	1313	1313	COMPLETE	2019/02/20	12290_3#44-2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_2245STDY5699475_12290_3#44-2.fna.gz	2019-05-20T19:10:42.659785+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae 	1313	1313	COMPLETE	2019/02/20	18090_1#84-2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae _18090_1#84-2.fna.gz	2019-05-20T19:10:45.075219+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_2245STDY6106635	1313	1313	COMPLETE	2019/02/20	18090_1#90-2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_2245STDY6106635_18090_1#90-2.fna.gz	2019-05-20T19:10:47.590166+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae strain_2245STDY6178787	1313	1313	COMPLETE	2019/02/20	19341_2#86-2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae strain_2245STDY6178787_19341_2#86-2.fna.gz	2019-05-20T19:10:50.065892+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae 	1313	1313	COMPLETE	2019/02/20	19084_8#150-2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae _19084_8#150-2.fna.gz	2019-05-20T19:10:52.446180+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae 	1313	1313	COMPLETE	2019/02/20	19084_8#183-2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae _19084_8#183-2.fna.gz	2019-05-20T19:10:54.803490+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae 	1313	1313	COMPLETE	2019/02/20	22841_2#22-2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae _22841_2#22-2.fna.gz	2019-05-20T19:10:57.170284+02:00[Europe/Berlin]	0	0	0
Streptococcus pneumoniae 	1313	1313	COMPLETE	2019/03/26	22841_2#22-5	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pneumoniae _22841_2#22-5.fna.gz	2019-05-20T19:10:59.528394+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes M1 GAS strain_SF370	160490	1314	COMPLETE	2014/04/01	ASM678v2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes M1 GAS strain_SF370_ASM678v2.fna.gz	2019-05-20T19:11:01.865087+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes MGAS8232 strain_MGAS8232	186103	1314	COMPLETE	2002/04/03	ASM728v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes MGAS8232 strain_MGAS8232_ASM728v1.fna.gz	2019-05-20T19:11:04.208249+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes MGAS315 strain_MGAS315	198466	1314	COMPLETE	2002/07/18	ASM742v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes MGAS315 strain_MGAS315_ASM742v1.fna.gz	2019-05-20T19:11:06.548344+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes str. Manfredo strain_Manfredo	160491	1314	COMPLETE	2007/03/29	ASM938v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes str. Manfredo strain_Manfredo_ASM938v1.fna.gz	2019-05-20T19:11:08.888876+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes SSI-1 strain_SSI-1	193567	1314	COMPLETE	2004/05/11	ASM1128v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes SSI-1 strain_SSI-1_ASM1128v1.fna.gz	2019-05-20T19:11:11.227471+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes MGAS10394 strain_MGAS10394	286636	1314	COMPLETE	2004/08/03	ASM1166v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes MGAS10394 strain_MGAS10394_ASM1166v1.fna.gz	2019-05-20T19:11:13.568836+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes MGAS5005 strain_MGAS5005	293653	1314	COMPLETE	2014/04/01	ASM1176v2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes MGAS5005 strain_MGAS5005_ASM1176v2.fna.gz	2019-05-20T19:11:15.915432+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes MGAS9429 strain_MGAS9429	370551	1314	COMPLETE	2006/05/04	ASM1348v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes MGAS9429 strain_MGAS9429_ASM1348v1.fna.gz	2019-05-20T19:11:18.478544+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes MGAS10270 strain_MGAS10270	370552	1314	COMPLETE	2006/05/04	ASM1350v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes MGAS10270 strain_MGAS10270_ASM1350v1.fna.gz	2019-05-20T19:11:21.317759+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes MGAS2096 strain_MGAS2096	370553	1314	COMPLETE	2006/05/04	ASM1352v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes MGAS2096 strain_MGAS2096_ASM1352v1.fna.gz	2019-05-20T19:11:23.756645+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes MGAS10750 strain_MGAS10750	370554	1314	COMPLETE	2006/05/04	ASM1354v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes MGAS10750 strain_MGAS10750_ASM1354v1.fna.gz	2019-05-20T19:11:26.193523+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes NZ131 strain_NZ131; ATCC BAA-1633	471876	1314	COMPLETE	2008/10/16	ASM1812v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes NZ131 strain_NZ131; ATCC BAA-1633_ASM1812v1.fna.gz	2019-05-20T19:11:28.634471+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes Alab49 strain_Alab49	487215	1314	COMPLETE	2011/10/07	ASM23029v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes Alab49 strain_Alab49_ASM23029v1.fna.gz	2019-05-20T19:11:31.076364+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes MGAS15252 strain_MGAS15252	798300	1314	COMPLETE	2012/03/01	ASM25090v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes MGAS15252 strain_MGAS15252_ASM25090v1.fna.gz	2019-05-20T19:11:33.514848+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes MGAS1882 strain_MGAS1882	1010840	1314	COMPLETE	2012/03/01	ASM25092v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes MGAS1882 strain_MGAS1882_ASM25092v1.fna.gz	2019-05-20T19:11:35.957855+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes A20 strain_A20	1235829	1314	COMPLETE	2012/10/22	ASM30753v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes A20 strain_A20_ASM30753v1.fna.gz	2019-05-20T19:11:38.392683+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes M1 476 strain_M1 476	1207470	1314	COMPLETE	2013/07/02	ASM34992v2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes M1 476 strain_M1 476_ASM34992v2.fna.gz	2019-05-20T19:11:40.829844+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes HSC5 strain_HSC5	1336746	1314	COMPLETE	2013/07/11	ASM42204v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes HSC5 strain_HSC5_ASM42204v1.fna.gz	2019-05-20T19:11:43.373899+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes STAB902 strain_STAB902	1437007	1314	COMPLETE	2014/07/22	ASM73242v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes STAB902 strain_STAB902_ASM73242v1.fna.gz	2019-05-20T19:11:46.008725+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes strain_ATCC 19615	1314	1314	COMPLETE	2014/08/22	ASM74301v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes strain_ATCC 19615_ASM74301v1.fna.gz	2019-05-20T19:11:48.472181+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes strain_M23ND	1314	1314	COMPLETE	2014/09/22	ASM75648v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes strain_M23ND_ASM75648v1.fna.gz	2019-05-20T19:11:51.451174+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes strain_7F7	1314	1314	COMPLETE	2014/10/20	ASM76750v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes strain_7F7_ASM76750v1.fna.gz	2019-05-20T19:11:54.221832+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes strain_HKU360	1314	1314	COMPLETE	2014/11/05	ASM77218v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes strain_HKU360_ASM77218v1.fna.gz	2019-05-20T19:11:57.355369+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes strain_1E1	1314	1314	COMPLETE	2014/11/05	ASM77224v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes strain_1E1_ASM77224v1.fna.gz	2019-05-20T19:12:00.217109+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes strain_AP1	1314	1314	COMPLETE	2015/05/07	ASM99376v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes strain_AP1_ASM99376v1.fna.gz	2019-05-20T19:12:03.081282+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes JRS4 strain_JRS4	1150773	1314	COMPLETE	2015/05/28	ASM101428v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes JRS4 strain_JRS4_ASM101428v1.fna.gz	2019-05-20T19:12:06.411779+02:00[Europe/Berlin]	0	0	0
Streptococcus pyogenes strain_D471	1314	1314	COMPLETE	2015/05/28	ASM101430v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Streptococcus pyogenes strain_D471_ASM101430v1.fna.gz	2019-05-20T19:12:09.369242+02:00[Europe/Berlin]	0	0	0
